text,label,type,has_url,source,review_status,reviewer,review_note
"[Web발신]
라엘에스테틱

송*아 고객님, 안녕하세요.
이용 중인 정액권 관련 안내드립니다.

정액권의 유효기간은 구매일(등록일) 기준 1년입니다.
고객님의 정액권은 6월 30일까지 사용이 가능하니 샵을 방문하시어 소진 부탁드립니다.
문의사항이 있으신 경우 언제든지 매장으로 연락 주세요.
항상 감사합니다. *^^*",normal,정상포인트소멸알림,False,real_collected_v4,APPROVED,pearseona,실수집 포인트/유효기간 만료 안내(#89)
"[Web발신]
(광고)미플에스테틱
응답하라 젊은피부
시즌 20% 할인이벤트

늘씬한 바디라인~ 포기하지 마세요~

문자제시시:사은품증정

무료거부080-777-9900",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
(광고)모발연구소
두피관리

●탈모,민감,건성,지성,지루성 두피●

  ☞5회 : 20만원
  ☞10회 : 35만원

두피 스트레스 케어
무거운 어깨에서
머리끝~까지
짜릿함을 느껴보세요♡


문의:02-888-9900
무료거부080-870-1122",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
(광고)포쉬네일
네일아트, 속눈썹연장, 왁싱(제모)

문자 제시시, 모든 시술 20% 할인!!

미리 예약하시면 더 정성껏 시술해 드립니다!!

무료거부080-820-3344",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
(광고)이가자미용실
★깜짝이벤트★

아래 기간 내 방문고객께 사은품을 드립니다

기간:5일~15일

아름다운 헤어로 센스있는 하루를 

좋은하루☆웃으면좋은일이온답니다.

오늘하루도웃음과즐거움이☆가득한하루되세요~*^^*

무료거부080-345-6789",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
100% 천연 헤나

♥시술비 무료체험 이벤트♥
(가늘고 약한, 푸석푸석한 모발)

▶두피케어 
(맛사지+영양+클리닉)
▶모발케어
(영양+코팅+트리트먼트+염색)

한번에 해결해드려요!!!

문의 02-334-5566",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
[밝은성모안과의원]
안녕하세요, 임*철고객님. 진료시간 안내입니다.

평일: 오전 9시 ~ 오후 6시 30분
토요일: 오전 9시 ~ 오후 1시

사전 예약 후 방문하시면 대기시간이 줄어드니 참고해주세요. 감사합니다. *^^*",normal,기타정상,False,real_collected_v4,APPROVED,pearseona,실수집 정상 문자 중 판촉이 아닌 안내(#89)
"[Web발신]
(광고)
개와 고양이의 외과 수술만을 전문으로 진료하고 있습니다.

◇ 중성화수술
◇ 골절
◇ 염증
◇ 종양, 궤양

등등 여러 진료를 하고 있으니 반려견이 아픈 경우 내원바랍니다.

예약없이 내원하실 경우 진료 및 수술중이면 오래 기다리실 수 있으므로 예약부탁드립니다.

센트럴동물병원
연락처:031-711-2345",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
       화이트치과

  ★스케일링 이벤트★

       50% 할인

:::정기적인 스케일링은 심혈관 질환을 예방합니다! :::
예약문의: 02-456-7890",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
성형 NO!!!
치아교정만으로도 OK!!!

◎직장인들을 위한 티 안나는 투명교정!
◎요즘 대세 클리피씨교정을 반값으로!
◎학생들을 위한 경제적인 메탈교정!
지금 바로 문의전화 주세요*^^*

02-555-1234",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
미소드림치과의원
미소드림치과가 여러분을 초대합니다.
가족을 치료하는 마음으로 여러분의 진료에 성심을 다하겠습니다.

진료시간:
평일 09시~오후 6시 30분
토요일 09시~오후 2시
일요일,공휴일 휴무
점심시간 12시~1시

장소: 강남역사거리 교보빌딩 2층
전화:02-567-8901",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
[노랑풍선여행사]
필리핀 세부 여행일정 안내드립니다!^^

1. 3박4일
출발:6월10일 08시
도착:6월13일 22시

2.인원: 15명
3.호텔: 제이파크아일랜드(초특급5성!)
4.투어:호핑투어,민속쇼,나이트투어,디스커버리투어,마사지,시내관광 등등!!
6.면세점: 1시간정도 이용가능
8.비상약품(두통약,소화제,모기약,밴드 등)
7.담당자:김*진가이드

6월 10일 뵙겠습니다! 여권 잊지마시고 챙겨오시길 부탁드립니다^^",normal,기타정상,False,real_collected_v4,APPROVED,pearseona,실수집 정상 문자 중 판촉이 아닌 안내(#89)
"[Web발신]
(광고)참좋은여행사
KTX 전주/군산 당일치기 무박 여행 선착순 특가!! 1인 69,000원

서울에서 군산 근대 문화거리를 거쳐 전주 한옥마을까지~
참좋은여행사와 함께하세요~
선착순 특가 상품이니 빠른 예약 부탁드려요~

무박 여행이 아쉬운 분들을 위한 한옥마을 1박 숙박 상품도 있답니다! 문의주세요! *^^*

무료거부080-800-4321",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
(광고)온누리여행사
서부지중해 크루즈여행!!

온누리여행사에서 준비한 초특급 이벤트!!

프랑스, 이탈리아, 튀니지, 스페인!!

크루즈여행은 여행의 꽃이라고 말할 수 있습니다~
짐을 들고다닐 필요없이 편한여행을 하실 수 있습니다.

온누리여행사로 문의주시면 자세히 안내드리겠습니다.

무료거부080-777-1234",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
말레이시아 골프투어!

항공&호텔&골프투어패키지
3박5일!! 89만원!
대한항공!
3/1 ~ 매일출발
많은연락 부탁드립니다^^
하나투어클럽 02-730-8800",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
싱글족을 위한
혼자 떠나는 유럽 여행!!

모두투어 단독 상품!!

스페인 7일 : 1,490,000원
프라하 6일 : 1,290,000원
다양한 여행 상품을 제공합니다.

알찬여행을 위한 싱글족을 위해 저렴한 상품으로 알차게 구성해 놓았습니다.

이벤트도 진행하고 있으니 놓치지 마세요~",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
태안 튤립꽃축제
여행에 초대합니다♪♬♪♬

축제기간:4월 15일~5월 5일

금액 : 35,000원

출발장소 : 사당역 1번출구

테마여행사 02-344-9000",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
(광고)노랑풍선투어
동남아 알짜 가족 여행!

1. 다양한 할인혜택 (아동 반값, 옵션 할인)
2. 4인부터 100% 출발 확정
3. 각종 TAX 및 가이드 팁 모두 포함
4. 객실당 과일바구니 증정
5. 현지 기념품 제공 (객실당 1개)

알짜 가족여행 상품을 놓치지 마시고 이용해 보세요~
상품확인 : http://m.ybtour.co.kr/pkg/3910
문의 : 02-2198-1114 담당자 정*수

무료거부080-850-2020",normal,정상광고프로모션,True,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
※ 롯데관광이 만든 신선한 여행 브랜드
- 세계 방방곡곡 어디든지 떠나고 싶은 당신에게 저렴한 가격과 특별한 프로그램을 갖춘 여행상품입니다.
■ 항공+호텔 등 자유여행에 필요한 모든 것을 저렴한 가격으로 제공해 드립니다.
■ 자유여행의 두려움을 없앨 수 있게 인솔자가 여행의 이동을 도와드립니다.
■ 고객님의 needs에 맞는 다양한 여행 style로 구성되어 있습니다.

롯데관광 : www.lottetour.com
문의 : 02-2075-3000
담당자 : 박*철 차장",normal,정상광고프로모션,True,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
(광고)백제갈비식당
본격적인 더위가 시작되었습니다. 더운 날씨 탓에 몸도 마음도 많이 지치셨죠?
고객님들의 기력 보강과 건강한 생활을 위해 여러 가지 신메뉴를 준비하였습니다!
한번 들르셔서 맛있는 음식도 즐기고 지친 기력도 보강하고 가세요~
신메뉴 출시를 기념하여 신메뉴 주문 시 사이드 메뉴를 맛보기로 제공하여 드립니다.
예약 문의주세요~ *^^* 02-456-1122

무료거부080-870-9900",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
(광고)스시유일식OPEN

스시유일식이 새롭게 오픈합니다.

고급스러운 인테리어와 최고의 품질과 맛!
합리적인 가격!!

가족, 친지, 친구들과의 모임의
새로운 문화를 열어가겠습니다.

감사합니다.
예약: 02-544-9988
무료거부080-800-3344",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
OPEN 20% Sale!!

40년 전통의 꽃게전문점 김가네 꽃게천국5호점이 강남에 오픈했습니다. 김가네 꽃게천국은 연중 싱싱한 꽃게만 사용해서 기존의 냉동꽃게와는 차별화된 맛을 자랑합니다. 맛과 정성으로, ""맛대맛/생방송투데이/무한지대/화제집중""에 방송되기도 했던 그맛과 정성을 강남에서도 직접느끼실수 있습니다. 오직 맛으로 평가해 주세요!!! 감사합니다. 예약문의 02-568-1234",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
(광고)보나베띠파스타 포인트 소멸 안내

김*현 고객님의 5월 31일 소멸 예정 포인트는 5,000p 입니다.

2025년 꾸준히 적립해 주셨으나 사용하지 않으신 포인트는 12개월이 경과되어 2026년 5월 31일 소멸 예정입니다. 소멸 전 놓치지 말고 사용하세요!

※점심특선메뉴
까르보나라 11,900원
토마토파스타 10,900원
알리오올리오 9,900원

무료거부080-777-8899",normal,정상포인트소멸알림,False,real_collected_v4,APPROVED,pearseona,실수집 포인트/유효기간 만료 안내(#89)
"[Web발신]
황사가 심합니다.
눈도 침침해지고,코에선 먼지 냄새가 솔솔~~목도 깔깔하시죠?


 <)^. .^(>
 (""(00)"")
__V______V__
┗━━━━┛
 ♨♨♨♨♨


역시 황사에 삼겹살이 최고죠?
맛있는 통돼지 한마리 보냅니다.
맛있게 드시고, 건강하게 황사 이겨내세요
마음만은 즐거운 하루되시길 바랍니다. ^____^


☞＼  )) 지글~
  ＼＼(( ~지글
 __◈_◎_◆__
   ♨♨♨♨
삼겹살맛있게드세요^^ 
하남돼지집 역삼점 예약: 02-554-9292",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
(광고)동해수산
동해 주문진에서 각종 어류와 해산물을 직접 배송 받아 항상 신선한 해산물을 제공하는 횟집입니다. 전어, 꼬시락, 세꼬시 외에 장어요리, 매운탕 종류, 미더덕찜, 아구찜 등의 요리를 즐길 수 있습니다. 도시에서 동해의 바다내음을 느껴보세요. 예약필수.

동해수산 02-888-4321
무료거부080-850-1234",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
(광고)가장맛있는족발 강남역점

족발 주문시 콜라가 서비스~
전화주세요~☎ 02-567-9922

냉채족발 35,000원
반반세트 39,000원
매운불족 34,000원
족발세트 42,000원
족발(앞발) 36,000원

무료거부080-333-5566",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
(광고)불타는오삼
신메뉴가 나왔습니다~
맛보고 가세요♥

맛도 좋고 몸에도 좋은
오삼불고기~♥

1인분에 9,000원!!
(2인 이상 주문 가능합니다^^)

예약: 02-334-8890
무료거부080-990-1234",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
안녕하세요

대한민국 NO1. 이탈리안 레스토랑 매드포갈릭입니다.
홍대2호점이 5월 22일 금요일에 오픈합니다.

그동안 기다리시느라 고생하셨습니다.

드디어 홍대에서도 맛있는 갈릭스테이크를 맛보실수 있게 되었습니다.

사은품도 준비했습니다. 많이 오셨어 맛나는 음식도 드시고 선물도 받아가세요 

항상 최선을 다하는 매드포갈릭이 되겠습니다.",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
(광고)경복궁한정식관
<점심특선 안내>

평일 11시 30분~ 3시 사이 주문가능.

런치A 28,000원 : 전통죽, 계절샐러드, 냉채, 잡채, 전, 셰프특선, 약선요리, 생선요리, 된장찌개 및 진지
런치B 38,000원 : 전통죽, 계절샐러드, 냉채, 잡채, 전, 약선, 돼지갈비, 셰프특선, 볶음요리, 된장찌개 및 진지

경복궁 서초지점
문의 : 02-598-1122

무료거부080-800-9911",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
(광고)이디야카페

5월 10일부터 5월 15일까지
♥모닝셋트 단돈 3,900원!!!♥
(햄+치즈+야채 토스트,아메리카노)

▶햄토스트 2,500원
▶치즈토스트 2,500원
▶햄+치즈+야채 토스트 3,000원

단 5일간만 진행하는 이벤트!
놓치지 마세요~

무료거부080-777-6655",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
★깜짝이벤트★
월드컵 응원 함께해야 제맛이죠!!

[월드컵 기간 내 대한민국 승리시 생맥주 1잔을 무료로 드립니다.]

대형스크린으로 월드컵 감상하시고
신나게 응원도 하면서
월드컵의 감동과 열기를 느껴보시기 바랍니다.
비어오크 예약: 02-765-8890",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
WOW! 신제품출시!

안녕하세요! 맛있는 엉터리생고기입니다!

무제한 이벤트가 시작됩니다!

4인분 주문시 무조건 1인분추가와 함께 새로 출시되는 우삼겹 시식도 가능합니다~

많이 방문해주세요! 감사합니다!",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
가장 빠르고 친절함을 약속드리는 에이스퀵서비스!!

1588-9123

⊙ 긴급서류, 소화물, 장거리 퀵
⊙ 시외/고속버스, 화물 탁송, 배송
⊙ 각종민원, 급한업무대행
⊙ 우편, 택배 탁송/배송
⊙ 오토바이, 다마스 등~

성심성의를 다해서 서비스하겠습니다.

에이스퀵서비스
1588-9123",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
당일배송 퀵서비스
시내권:5,000원
그외지역:7,000원

오토바이, 다마스, 1톤차량 24시 항시 대기

※ 급송가능

모든 물품 언제 어디서나 가능합니다.

바로퀵서비스
02-345-8900",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
스타퀵서비스
1588-7711

1:1배송 퀵서비스
배달할 수 있는 물건 뭐든지 맡겨주시면 신속하고 안전하게 배송해 드립니다.

365일 24시 주.야 항시대기",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
친절접수 / 빠른배차 / 카드결제 OK!
서울, 수도권 전지역 및 30개 지점연결로 전국 특송배송!

모든 기사 100% 보험가입되어있습니다. 실시간GPS 위치확인도 가능합니다. 

20년 전통 퀵서비스 전문법인.
☏1588-0022☏",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
빠르고 정확한
퀵서비스
서울 & 경기 수도권 전지역 365일 배송시스템
☏ 1577-8899

※ 월신용결제 및 카드결제 환영",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
""급한서류""
전화만 주시면 정시에 픽업 및 배송해드립니다. 

정확하고 빠른배송 1588-0000!!!

대한퀵서비스",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
도움심부름센터
잔심부름 다~
해드립니다!!

1588-4455

시간이 없거나 귀찮은 일~
외출이 어렵거나 불편하다면 망설이지 말고 전화주세요~
24시간 대기중~
생활속 잔심부름 다~ 해 드립니다.

1588-4455
도움심부름센터",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
언제나 빠르고 친절한 24시간 퀵서비스! 

국내 초저가! 오토바이퀵, 다마스퀵, 지하철택배 통합운영으로 30% 경비절감~ 기업고객은 월정액제 가능합니다. 상담 환영하니 많이 문의주세요. *^^* 1577-3322",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
언제 어디서나
안전한 배송을 약속하는
스피드퀵서비스
1588-6677

스피드퀵서비스만의 특별한 서비스
1. 365일 24시간 상시 대기중
2. 국내 최대의 기사규모
3. 국내 최고의 운송능력
4. 업계 최고의 현금 마일리지 서비스

믿고 맡겨 주십시오.",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
♥감사합니다♥

여러분의 지극한 
정성과 사랑으로 
저희 업체가 무한한 발전을 할 수 있었습니다.

저희업체를 이용해 주셔서 감사합니다.

더욱 노력하는 모습 보여드리겠습니다.

- 하나퀵배달 1588-2233 -",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
안녕하세요. 한울청소년미술학원의 이*진 원장입니다.

학원에서 주최하는 제5회 정기작품발표회에 여러분을 초대합니다.

이번 행사에는 학생들이 1년동안 꿈과 열정을 담아 만든 발표회입니다. 

바쁘시더라도 부디 참석하시어 미래를 짊어지고 갈 학생들이 가지고 있는 꿈과 열정을 칭찬하고 격려해주시기 바랍니다.

일시 : 2026년 6월 12일 오후 2시
장소 : 서초구민회관 대강당",normal,기타정상,False,real_collected_v4,APPROVED,pearseona,실수집 정상 문자 중 판촉이 아닌 안내(#89)
"[Web발신]
봄내음 가득한 3월입니다. 신학기를 맞이하여 아래와 같이 등록이벤트를 안내해 드립니다.

[신학기 등록] 

3월 20일까지 신규 클래스 등록시 주말보충수업 등 무료수강 및 교재 지원 등 다양한 혜택을 드립니다.

-대치엠학원 02-556-7890-",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
안녕하세요! 하나유치원입니다~

일시: 2026.5.21

장소: 3호선 경복궁역 국립어린이박물관

내일 햇살반 유치부수업은 박물관 견학으로 실시됩니다^^

꽃샘추위로 날씨가 꽤 쌀쌀할 것 같습니다.

따뜻한 복장 챙겨주시고, 즐겁고 유익한 배움시간이 될 수 있도록 하겠습니다! 감사합니다~",normal,기타정상,False,real_collected_v4,APPROVED,pearseona,실수집 정상 문자 중 판촉이 아닌 안내(#89)
"[Web발신]
** 대치수학학원알림 **

학부모님께 아래와 같이 특강 안내 드립니다.

[5월 31일까지 등록 가능, 예비중학특강] 

무료수강 혜택 드립니다. 상담문의: 02-567-1123",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
-신입생 환영회- 

신입생 & 재학생들간 만남의 자리를 마련하고자 합니다.

환영회 날짜는 3월 27일(금)입니다~

시간내주시어 많은 참여부탁드립니다!

환영회에 오실때 회비 1만원 꼭 지참해주세요~",normal,기타정상,False,real_collected_v4,APPROVED,pearseona,실수집 정상 문자 중 판촉이 아닌 안내(#89)
"[Web발신]
학부모님, 안녕하세요! 아이사랑어린이집입니다^^

벌써 3월 중반으로 접어들고 있습니다.

우리 아이들과 세운 모든 계획과 소망들은 잊지 마시고, 함께 성취될 수 있도록 행동으로 옮겨주세요^^

우리 어린들과 함께 서울역사박물관에 견학을 갑니다.

안전하고 즐거운 체험학습이 될 수 있도록 노력하겠습니다.

자세한 견학내용은 아이들편으로 보내드리는 가정통신문을 참고해주시면 감사드리겠습니다.",normal,기타정상,False,real_collected_v4,APPROVED,pearseona,실수집 정상 문자 중 판촉이 아닌 안내(#89)
"[Web발신]
★SKT 기변특가★
1.갤럭시S24→35만원
2.아이폰16→45만원
토,일뿐/5월 23~24일

이외에 많은 혜택있습니다~

T월드직영점 02-345-9988",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
KT공식직영대리점

최신 스마트폰
특별할인매장

※ 할부금지원
※ 위약금지원

※ 위치: 테크노마트 3층 45호

※ 전화:02-3424-5678",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
초고속 인터넷 광랜500M / 070,일반전화 / 번호이동 및 신규 / IP TV 

① 1~3개월 무료 현금최대 45만원 지급
② 무약정 지원가입가능 
③ 핸드폰 결합추가 D/C 
④ 제휴카드결제시 추가 15,000원 D/C 

전화:070-7890-1234",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
LG유플러스공식인증점
초특가행사중
행사1. 상담만 받으셔도 사은품증정
행사2. 위약금 + 할부금 최대 50만원 지원
행사3. 가입비 + 유심비 면제
행사4. 휴대폰케이스 + 보호필름 무료제공

방문하셔서 많은 혜택 받아 가세요~ 문의: 02-890-1234",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
[SK브로드밴드] 기업인터넷전화전문

◆기업인터넷전화, 무료키폰, 기존번호그대로사용, 설치비무료, 무료와이파이존설치!
◆가입자끼리 무료통화, 기존전화통신비 40%이상절감, 무료견적방문상담, 전국설치 

02-345-6780",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
(광고)바디스타헬스클럽
5월 대박 할인 이벤트
3개월 15만원
6개월 25만원
선착순 100명 / 5월 31일까지 등록 가능

-2인 이상 등록 시 추가 할인 혜택까지! 놓치지 마세요~
-재등록 고객님도 추가 할인 혜택 드려요!!

5월, 새로운 마음으로 바디스타헬스클럽과 함께 건강관리/몸매관리 시작하세요~ *^^*

무료거부080-870-1122",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
(광고)스포애니피트니스
서머 이즈 커밍! 여름이 다가옵니다!
몸만들기 미리미리 하셔야죠?
운동은 시작이 반이랍니다!
여름맞이 이벤트 진행 중이니 문의주세요~

3개월 18만원 / 6개월 30만원
-3개월 등록 시 1개월 무료
-인바디 검사 무료
-맞춤형 프로그램 제공
-24시간 운영

감사합니다!
무료거부080-800-7788",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
짐박스 헬스클럽
6월 대박할인이벤트
3개월 12만원
6개월 20만원
선착순 100명
6월 15일까지

☆ 2인 이상 등록시 추가할인혜택까지~ 놓치지 마세요~
문의: 02-888-1234",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
골프존휘트니스
- 이벤트 -
골프1년 99만원에 락커1년무료
헬스1년 45만원에 락커1년무료

활기찬 월요일
새로운 마음으로 몸매관리/건강관리/다이어트를 위해 운동을 시작하세요!
문의: 02-543-8890",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
(광고)SG스크린골프
회원님의 이용 기간이 5월 31일 만료될 예정입니다.
이용 만료일 전 재등록 부탁드립니다.

이용 만료일 : 2026년 5월 31일

시즌 특별 이벤트가 진행 중입니다.
따뜻한 봄, 스윙을 점검하고 새로운 기록에 도전하세요!
-스윙 분석 무료 (1회)
-3개월 등록 시 1개월 추가 무료
-재등록 시 추가 할인

많은 이용 부탁드립니다. 감사합니다. *^^*

무료거부080-850-4433",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
라인댄스학원

3월 봄맞이 이벤트 & 2인이상 수강신청시 할인이벤트!!

■ 3월 건전한 취미생할과 여가생활을 돕고자 봄맞이 이벤트를 진행합니다. 

3개월 등록시 20%할인

■ 2인이상 동반할인 이벤트

2인 동반등록시 20% 할인
3인 동반등록시 30% 할인
상담문의: 02-345-6677",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
(광고)
★깜짝이벤트★

아래 기간 내 방문고객께 사은품으로 오이를 드립니다.

기간: 5월 12일~ 5월 15일
♬하나로마트♬

조금씩 따뜻해지는 날씨에 오이로 비빔국수를 드셔보세요~ 아주 맛있을 겁니다. 

현재 소면국수도 10% 할인중입니다!

무료거부:080-870-5544",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
☆ 얍~!   
┏━━┓ 
┃┃┃┣┓
┗┻┻┻┛

""급한서류""
전화만 주시면 정시에 픽업 및 배송해드립니다. 


정확하고 빠른배송 1588-0000!!!

대한퀵서비스",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
(광고)
이마트봄맞이행사!!

오늘하루! 바나나 2,980원, 딸기 1팩 5,900원, 한라봉 4개 6,900원, 체리 1kg 12,900원, 방울토마토 1팩 3,980원으로 제공해드리고 있습니다! 

지금 저희 역삼점으로 방문해보세요!^^

무료거부:080-866-1234",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
"[Web발신]
※ 여름신상품 ※

 ※ 빅세일 ※

치마   30%↓
청바지 20%↓
의류신상품전품목

이 기회를 놓치지 마세요!
선착순 50분께
고급스카프 증정합니다.
탑텐 서초점",normal,정상광고프로모션,False,real_collected_v4,APPROVED,pearseona,실수집 광고성 정상 문자. 오탐 집중 구간 보강(#89)
